nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
348614D6,SMFN5,NM,33.6792,-106.997,BURUCR,HG,,,,,,,,,,,,,,,,,,,,,,,
3485F02A,SNAN5,NM,34.2564,-106.888,BURUCR,HG,,,,,,,,,,,,,,,,,,,,,,,
CE1AE7EC,SNCN5,NM,35.6547,-104.379,CESPD1,HG,VB,,,,,,,,,,,,,,,,,,,,,,
327AE216,SNLN5,NM,35.2297,-106.591,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
DD7B12C2,SNTN5,NM,36.8842,-105.281,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE1A5462,SRDN5,NM,35.0242,-104.689,CESPD1,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE1A4714,SRLN5,NM,35.0294,-104.687,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
DD5F1616,SRPN5,NM,35.0594,-104.761,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
52139286,STLN5,NM,36.7317,-106.866,BIAPRR,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CD027D82,SVLN5,NM,34.3558,-106.886,NOACRD,DY,DJ,XR,PC,PC,PC,US,UP,TV,MS,TV,MS,TV,MS,TV,MS,TV,MS,RW,DH,TA,PP,PC,
DD63F208,TBCN5,NM,36.3794,-105.668,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
1692818E,TBGN5,NM,35.7714,-105.9411,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD7AF3CA,TJBN5,NM,36.32,-105.754,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
323372F4,TJRN5,NM,35.0061,-106.316,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
3486E452,TRAN5,NM,36.6656,-106.704,BURUCR,HP,,,,,,,,,,,,,,,,,,,,,,,
CE06D474,TRDN5,NM,33.2778,-104.718,CESPD1,HP,PC,,,,,,,,,,,,,,,,,,,,,,
328383B8,TRUN5,NM,36.0589,-105.769,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CD0CA150,TSNN5,NM,36.6519,-105.972,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
178C6028,TSQN5,NM,35.7394,-105.905,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
FA6362DE,TWRN5,NM,35.7789,-106.266,NPS003,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
DDCA371C,TYLN5,NM,36.2975,-104.496,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD6495DA,UTEN5,NM,35.3431,-103.444,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
DDCA8492,VADN5,NM,36.5417,-105.556,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CD11E6A2,VAUN5,NM,34.1372,-104.93,NMSTD1,,,,,,,,,,,,,,,,,,,,,,,,
1792C326,VDON5,NM,34.9833,-106.686,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CD05B47A,VLCN5,NM,35.8583,-106.521,NOACRD,DY,DJ,XR,PC,PC,PC,US,UP,TV,MS,TV,MS,TV,MS,TV,MS,TV,MS,RW,DH,TA,PP,PC,
16F737F2,WCCN5,NM,35.0528,-106.673,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
3291212A,WDRN5,NM,36.695,-105.669,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
D1128684,WFGN5,NM,33.2292,-108.265,USGS01,HG,HG,,,,,,,,,,,,,,,,,,,,,,
16DFE4D2,WOON5,NM,35.0489,-106.649,USGS01,HG,PC,,,,,,,,,,,,,,,,,,,,,,
3279F66E,WPSN5,NM,36.0764,-108.861,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
FED2A27A,WTSN5,NM,35.8411,-105.055,FWSREF,HG,VB,TA,,,,,,,,,,,,,,,,,,,,,
327B25F2,ZNRN5,NM,35.1392,-108.941,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CD1224B2,ZTCN5,NM,36.7497,-107.219,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
DD716500,ZUIN5,NM,35.1003,-108.752,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
