usgs_id	  10-85_slope_ftpmi	  upstream_len_mi	  elev_ft	  storage_pct	  lake_area_pct	  forest_pct	  glacier_pct	  infil_index	  mean_precip_in	  2yr_precip_in	  mean_min_jan_temp_f 
05078000	  4.40	  88.00	  1220.00	  12.30	  -99.00	  42.20	  -99.00	  3.51	  21.50	  2.30	  -9.00
05078500	  4.60	  110.00	  1190.00	  7.30	  -99.00	  22.60	  -99.00	  3.16	  21.50	  2.30	  -8.00
05082500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05083600	  4.50	  27.00	  1550.00	  0.00	  -99.00	  0.00	  -99.00	  2.50	  17.70	  1.90	  -6.00
05084000	  11.00	  51.00	  1440.00	  0.10	  0.10	  0.00	  -99.00	  3.16	  17.80	  1.90	  -6.00
05098700	  8.60	  19.00	  1740.00	  0.05	  -99.00	  0.00	  -99.00	  2.50	  16.00	  1.90	  -9.00
05098800	  1.00	  16.00	  1600.00	  0.01	  -99.00	  0.00	  -99.00	  2.50	  17.30	  1.90	  -10.00
05099100	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05099300	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05099600	  3.85	  163.00	  1580.00	  0.43	  0.43	  5.00	  -99.00	  1.90	  17.20	  1.90	  -9.00
05100000	  3.99	  209.00	  1480.00	  0.42	  0.42	  5.00	  -99.00	  1.90	  17.30	  1.90	  -9.00
05107500	  3.70	  58.00	  1080.00	  11.80	  -99.00	  25.40	  -99.00	  2.82	  20.00	  2.10	  -10.00
05112000	  2.90	  86.00	  1050.00	  20.00	  -99.00	  23.00	  -99.00	  -99.00	  20.00	  2.10	  -10.00
05113360	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05113600	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -5.00
05113800	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05120500	  3.70	  58.00	  1700.00	  0.14	  0.14	  0.00	  -99.00	  3.33	  16.20	  1.80	  -5.00
05123400	  2.01	  84.00	  1600.00	  2.13	  2.13	  15.00	  -99.00	  3.16	  16.10	  1.90	  -8.00
05123900	  5.89	  47.70	  1720.00	  0.05	  0.05	  15.00	  -99.00	  3.33	  16.10	  1.90	  -99.00
05124480	  7.20	  49.10	  1613.00	  30.00	  -99.00	  83.60	  -99.00	  -99.00	  27.00	  2.40	  -6.00
05130500	  9.60	  19.50	  1390.00	  10.90	  -99.00	  87.20	  -99.00	  5.62	  24.50	  2.40	  -8.00
05131500	  2.20	  122.00	  1230.00	  16.80	  -99.00	  91.90	  -99.00	  3.89	  25.00	  2.30	  -9.00
05132000	  1.90	  114.00	  1300.00	  19.10	  -99.00	  89.00	  -99.00	  5.15	  23.50	  2.30	  -9.00
05133500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  24.00	  2.30	  -10.00
05134200	  2.70	  37.50	  1170.00	  78.30	  -99.00	  23.20	  -99.00	  2.99	  21.50	  2.20	  -10.00
05244000	  3.80	  78.00	  1420.00	  10.60	  -99.00	  45.50	  -99.00	  6.39	  26.00	  2.40	  -5.00
05275000	  4.70	  52.80	  1010.00	  1.30	  -99.00	  11.40	  -99.00	  4.49	  27.00	  2.60	  1.00
05280000	  3.30	  120.00	  1100.00	  4.60	  -99.00	  2.00	  -99.00	  3.16	  27.00	  2.70	  3.00
05286000	  3.70	  126.00	  1070.00	  37.00	  -99.00	  44.10	  -99.00	  4.08	  27.50	  2.60	  0.00
05288500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  30.00	  2.70	  3.00
05290000	  3.20	  30.80	  1110.00	  1.10	  -99.00	  5.60	  -99.00	  2.99	  21.50	  2.40	  1.00
05291000	  10.90	  37.20	  1200.00	  1.50	  1.50	  1.30	  -99.00	  2.99	  21.00	  2.40	  0.00
05293000	  17.70	  38.80	  1240.00	  1.30	  -99.00	  1.00	  -99.00	  3.16	  22.50	  2.50	  0.00
05300000	  12.70	  76.80	  1210.00	  0.90	  -99.00	  1.50	  -99.00	  3.16	  25.00	  2.60	  0.00
05304500	  4.10	  108.00	  1060.00	  5.20	  -99.00	  2.10	  -99.00	  3.33	  23.00	  2.50	  1.00
05313500	  12.40	  64.50	  1300.00	  0.50	  -99.00	  0.70	  -99.00	  3.33	  25.00	  2.70	  2.00
05316500	  7.00	  123.00	  1340.00	  2.70	  1.60	  1.70	  -99.00	  3.33	  25.00	  2.80	  2.00
05317000	  6.00	  103.00	  1100.00	  0.70	  -99.00	  1.20	  -99.00	  3.16	  26.00	  2.80	  3.00
05320500	  4.06	  110.00	  1020.00	  4.20	  2.30	  1.80	  -99.00	  3.16	  30.00	  2.90	  3.50
05330000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  28.50	  2.80	  2.00
05331000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  28.00	  2.80	  4.00
05333500	  5.71	  104.00	  1190.00	  17.10	  -99.00	  82.90	  -99.00	  9.23	  31.00	  2.59	  1.00
05336700	  6.38	  58.50	  1200.00	  10.00	  -99.00	  75.00	  -99.00	  -99.00	  29.00	  2.60	  -4.00
05338500	  5.30	  73.60	  1070.00	  43.00	  -99.00	  65.00	  -99.00	  4.28	  28.00	  2.58	  -1.00
05340500	  3.64	  187.00	  1100.00	  20.40	  -99.00	  68.00	  -99.00	  8.87	  29.10	  2.65	  1.00
05353800	  3.57	  44.30	  1202.00	  3.80	  -99.00	  -99.00	  -99.00	  -99.00	  30.00	  2.90	  3.00
05362000	  8.30	  71.40	  1400.00	  17.60	  -99.00	  62.00	  -99.00	  5.38	  33.60	  2.60	  2.00
05365500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05368000	  6.12	  52.50	  1140.00	  3.20	  -99.00	  32.40	  -99.00	  3.89	  28.30	  2.74	  3.00
05374000	  7.70	  54.00	  1000.00	  0.10	  -99.00	  2.50	  -99.00	  3.16	  30.00	  2.90	  4.00
05376000	  10.10	  29.20	  1160.00	  0.00	  -99.00	  -99.00	  -99.00	  3.33	  30.00	  2.90	  4.00
05379500	  3.64	  79.00	  960.00	  1.40	  -99.00	  25.80	  -99.00	  4.28	  31.00	  2.82	  5.00
05381000	  5.81	  93.00	  1350.00	  7.30	  -99.00	  30.80	  -99.00	  3.33	  32.80	  2.67	  2.00
05383000	  6.98	  41.00	  980.00	  3.10	  -99.00	  31.90	  -99.00	  4.70	  31.60	  2.85	  6.00
05384000	  7.50	  70.00	  1040.00	  0.00	  -99.00	  6.50	  -99.00	  3.16	  29.50	  3.00	  4.00
05385000	  6.50	  99.60	  950.00	  0.00	  -99.00	  10.20	  -99.00	  3.33	  30.00	  2.94	  5.00
05387500	  6.25	  83.00	  1290.00	  -99.00	  -99.00	  9.60	  -99.00	  3.50	  32.00	  3.00	  5.00
05393500	  12.50	  18.70	  1650.00	  17.20	  -99.00	  51.50	  -99.00	  5.38	  33.00	  2.57	  3.00
05394500	  10.40	  38.20	  1610.00	  23.20	  -99.00	  74.60	  -99.00	  7.24	  30.80	  2.49	  4.00
05397500	  8.28	  58.00	  1540.00	  11.40	  -99.00	  45.20	  -99.00	  6.13	  30.70	  2.50	  6.00
05399500	  10.10	  29.00	  1340.00	  1.90	  -99.00	  21.20	  -99.00	  2.95	  33.20	  2.61	  5.00
05405000	  2.02	  76.00	  1050.00	  0.60	  -99.00	  28.80	  -99.00	  3.89	  31.80	  2.82	  9.00
05407000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05408000	  9.13	  30.50	  1140.00	  0.10	  -99.00	  34.00	  -99.00	  4.08	  31.80	  2.86	  7.00
05410490	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05412500	  5.58	  112.00	  1080.00	  -99.00	  -99.00	  16.60	  -99.00	  3.60	  32.40	  3.00	  6.50
05413500	  9.73	  35.00	  960.00	  0.00	  -99.00	  22.10	  -99.00	  3.89	  33.60	  3.03	  12.00
05414000	  11.50	  26.00	  990.00	  0.00	  -99.00	  22.30	  -99.00	  3.89	  33.60	  3.02	  11.00
05415000	  11.32	  28.20	  970.00	  0.00	  -99.00	  4.10	  -99.00	  3.89	  33.70	  3.00	  12.00
05418500	  4.10	  106.00	  960.00	  0.01	  0.01	  13.60	  -99.00	  3.70	  33.70	  3.10	  10.50
05419000	  10.93	  36.91	  876.00	  0.00	  -99.00	  10.40	  -99.00	  2.70	  33.00	  3.00	  12.00
05420500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05421000	  3.58	  106.00	  1160.00	  0.01	  0.01	  6.10	  -99.00	  3.20	  31.60	  3.00	  9.00
05422000	  2.69	  230.00	  930.00	  0.04	  0.04	  9.20	  -99.00	  3.40	  33.00	  3.10	  9.50
05426000	  2.50	  64.00	  870.00	  11.10	  -99.00	  7.40	  -99.00	  3.70	  30.50	  2.67	  12.00
05430500	  0.74	  161.19	  1120.00	  11.40	  -99.00	  7.90	  -99.00	  3.33	  30.90	  2.80	  12.00
05431486	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05432500	  8.25	  36.60	  1060.00	  0.00	  -99.00	  11.70	  -99.00	  4.08	  33.20	  2.97	  10.00
05433000	  8.25	  26.70	  1080.00	  0.10	  -99.00	  17.20	  -99.00	  4.08	  31.90	  2.90	  9.00
05434500	  2.27	  81.80	  990.00	  0.30	  -99.00	  11.50	  -99.00	  4.08	  32.60	  2.90	  10.00
05435500	  1.61	  117.34	  971.00	  1.02	  -99.00	  9.38	  -99.00	  4.10	  33.00	  3.00	  11.00
05436500	  3.18	  62.40	  970.00	  0.90	  -99.00	  12.00	  -99.00	  4.08	  31.00	  2.90	  9.00
05438500	  4.59	  41.30	  880.00	  12.40	  -99.00	  2.50	  -99.00	  4.10	  32.70	  2.80	  13.00
05440000	  4.07	  52.97	  875.00	  9.23	  -99.00	  2.46	  -99.00	  4.30	  34.00	  2.80	  13.00
05440500	  6.34	  26.80	  832.00	  0.00	  -99.00	  0.24	  -99.00	  3.00	  34.00	  2.90	  14.00
05444000	  4.28	  38.97	  835.00	  0.18	  -99.00	  3.01	  -99.00	  3.30	  35.00	  3.00	  14.00
05446500	  1.11	  309.23	  956.00	  6.48	  -99.00	  6.33	  -99.00	  3.50	  33.00	  2.90	  13.00
05447500	  2.53	  80.41	  701.00	  1.55	  -99.00	  3.90	  -99.00	  4.70	  34.00	  3.00	  15.00
05451500	  2.67	  146.00	  1160.00	  0.14	  0.14	  2.30	  -99.00	  3.30	  30.80	  3.10	  8.50
05454500	  2.19	  294.00	  940.00	  0.14	  0.14	  4.30	  -99.00	  3.40	  32.60	  3.10	  10.00
05455500	  4.20	  65.80	  850.00	  0.01	  0.01	  5.90	  -99.00	  3.20	  32.20	  3.20	  12.50
05457000	  4.00	  26.80	  1230.00	  0.70	  0.70	  1.20	  -99.00	  3.00	  29.00	  3.00	  6.50
05457700	  3.45	  0.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  30.00	  3.10	  7.00
05458000	  5.05	  62.20	  1170.00	  -99.00	  -99.00	  1.60	  -99.00	  3.20	  31.10	  3.00	  6.50
05458500	  2.96	  138.00	  1150.00	  0.33	  0.33	  2.40	  -99.00	  3.20	  31.20	  3.00	  7.00
05459500	  2.56	  72.20	  1240.00	  0.76	  0.76	  1.40	  -99.00	  3.20	  31.00	  3.00	  6.00
05462000	  3.60	  109.00	  1180.00	  0.95	  0.95	  1.90	  -99.00	  3.20	  30.80	  3.00	  7.00
05464000	  2.80	  158.00	  1110.00	  0.44	  0.44	  2.40	  -99.00	  3.20	  30.80	  3.00	  7.50
05464500	  2.34	  233.00	  1060.00	  0.36	  0.36	  3.40	  -99.00	  3.20	  31.30	  3.10	  8.50
05465500	  2.07	  330.00	  960.00	  0.26	  0.26	  4.50	  -99.00	  3.30	  31.80	  3.10	  10.00
05466000	  5.07	  22.91	  775.00	  0.17	  -99.00	  4.49	  -99.00	  3.30	  34.50	  3.20	  15.00
05470000	  7.34	  48.20	  1090.00	  0.21	  0.21	  2.00	  -99.00	  3.20	  30.70	  3.20	  10.00
05470500	  8.87	  32.80	  1060.00	  -99.00	  -99.00	  2.20	  -99.00	  3.20	  30.90	  3.20	  10.50
05472500	  3.29	  97.60	  900.00	  0.21	  0.21	  4.50	  -99.00	  3.30	  33.10	  3.20	  12.50
05474000	  1.92	  264.00	  840.00	  0.10	  0.10	  7.40	  -99.00	  3.20	  33.50	  3.20	  13.00
05474500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05476000	  2.60	  91.20	  1410.00	  4.50	  4.50	  0.50	  -99.00	  3.20	  26.50	  2.90	  5.00
05476500	  3.08	  111.00	  1410.00	  3.25	  3.25	  0.70	  -99.00	  3.20	  28.50	  3.00	  5.00
05479000	  1.67	  135.00	  1220.00	  0.59	  0.59	  1.50	  -99.00	  3.20	  29.60	  3.00	  6.00
05480500	  2.87	  201.00	  1280.00	  1.71	  1.71	  1.10	  -99.00	  3.20	  28.90	  3.00	  7.00
05481000	  2.38	  81.80	  1170.00	  0.31	  0.31	  0.60	  -99.00	  3.20	  29.70	  3.10	  7.50
05481300	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
05482500	  2.98	  121.00	  1230.00	  0.53	  0.53	  1.70	  -99.00	  3.20	  29.00	  3.00	  9.50
05484000	  5.12	  81.20	  1230.00	  0.17	  0.17	  6.10	  -99.00	  3.20	  30.20	  3.10	  11.50
05484500	  2.71	  173.00	  1110.00	  0.34	  0.34	  4.00	  -99.00	  3.20	  29.70	  3.10	  10.50
05486490	  5.68	  87.70	  1130.00	  -99.00	  -99.00	  10.70	  -99.00	  2.80	  31.70	  3.20	  13.00
05489000	  5.74	  43.00	  880.00	  0.03	  0.03	  17.50	  -99.00	  2.50	  33.30	  3.30	  14.50
05490500	  2.08	  464.00	  1100.00	  0.64	  0.64	  5.70	  -99.00	  3.00	  30.70	  3.20	  10.50
05495000	  4.50	  83.50	  800.00	  0.25	  0.00	  38.00	  -99.00	  2.60	  36.00	  3.30	  18.00
05497000	  4.80	  71.00	  800.00	  0.15	  0.15	  7.50	  -99.00	  2.40	  36.00	  3.30	  18.00
05498000	  4.10	  76.50	  800.00	  0.60	  0.60	  8.40	  -99.00	  2.40	  36.00	  3.30	  18.00
05500000	  3.40	  109.00	  700.00	  0.40	  0.40	  15.00	  -99.00	  2.40	  36.00	  3.30	  20.00
05501000	  5.00	  69.20	  700.00	  0.20	  0.20	  15.00	  -99.00	  2.50	  36.00	  3.40	  19.00
05506500	  2.90	  69.00	  800.00	  0.01	  0.01	  17.00	  -99.00	  2.20	  38.00	  3.40	  18.00
05514500	  4.60	  75.60	  700.00	  0.04	  0.04	  24.00	  -99.00	  2.20	  36.00	  3.40	  22.00
05519000	  3.20	  22.20	  696.00	  1.61	  1.61	  7.90	  -99.00	  2.67	  36.00	  2.80	  17.00
05520500	  0.90	  99.28	  730.00	  0.72	  -99.00	  10.18	  -99.00	  2.50	  36.50	  2.80	  17.00
05521000	  2.50	  8.90	  693.00	  0.13	  0.13	  15.40	  -99.00	  3.00	  36.50	  2.85	  17.00
05525000	  1.11	  56.47	  692.00	  0.07	  -99.00	  10.16	  -99.00	  1.80	  35.20	  2.90	  18.00
05526000	  0.69	  100.26	  686.00	  0.06	  -99.00	  6.54	  -99.00	  1.80	  35.10	  2.90	  19.00
05527500	  1.27	  151.00	  701.00	  0.37	  -99.00	  7.35	  -99.00	  2.50	  33.50	  2.80	  17.00
05528000	  1.27	  38.78	  746.00	  17.20	  -99.00	  11.00	  -99.00	  3.90	  31.00	  2.70	  15.00
05542000	  4.33	  36.27	  639.00	  0.53	  -99.00	  1.58	  -99.00	  2.30	  33.40	  2.90	  18.00
05546500	  1.11	  82.31	  860.00	  7.80	  -99.00	  10.00	  -99.00	  3.51	  31.60	  2.70	  13.00
05555300	  1.37	  96.87	  656.20	  0.00	  -99.00	  9.00	  -99.00	  -99.00	  34.65	  3.00	  18.00
05555500	  1.43	  103.48	  683.00	  0.31	  -99.00	  4.26	  -99.00	  2.50	  33.70	  3.00	  18.00
05556500	  6.07	  54.59	  810.00	  0.65	  -99.00	  6.31	  -99.00	  3.00	  33.60	  3.00	  16.00
05559500	  6.07	  27.68	  712.00	  0.00	  -99.00	  2.46	  -99.00	  4.90	  33.70	  3.00	  16.00
05567500	  2.27	  69.18	  757.00	  0.56	  -99.00	  4.83	  -99.00	  3.00	  35.00	  3.00	  17.00
05568000	  2.48	  113.29	  733.00	  0.39	  -99.00	  6.50	  -99.00	  3.30	  35.70	  3.10	  17.00
05569500	  2.27	  100.49	  725.00	  0.40	  -99.00	  8.10	  -99.00	  2.80	  34.50	  3.20	  15.00
05570000	  1.98	  129.28	  704.00	  0.40	  -99.00	  14.35	  -99.00	  2.80	  34.50	  3.20	  16.00
05571000	  3.59	  56.41	  795.00	  0.11	  -99.00	  1.83	  -99.00	  1.90	  35.50	  3.00	  19.00
05572000	  2.75	  80.04	  764.00	  0.09	  -99.00	  2.06	  -99.00	  1.90	  36.40	  3.00	  19.00
05580500	  5.12	  54.48	  764.00	  0.00	  -99.00	  2.82	  -99.00	  3.30	  36.50	  3.20	  19.00
05585000	  1.85	  112.39	  645.00	  0.08	  -99.00	  23.48	  -99.00	  2.50	  35.00	  3.30	  17.00
05592500	  1.37	  169.37	  644.00	  0.23	  -99.00	  12.80	  -99.00	  2.20	  39.00	  3.20	  21.00
05593000	  1.27	  224.50	  615.00	  2.27	  -99.00	  16.40	  -99.00	  1.90	  39.00	  3.20	  22.00
05595000	  1.11	  291.70	  567.00	  1.50	  -99.00	  17.21	  -99.00	  1.80	  39.00	  3.30	  23.00
05596000	  1.80	  63.72	  481.00	  0.87	  -99.00	  19.13	  -99.00	  0.10	  40.60	  3.40	  25.00
05597000	  1.53	  75.02	  475.00	  4.41	  -99.00	  20.41	  -99.00	  0.80	  40.60	  3.40	  24.00
06019500	  53.30	  39.50	  7280.00	  0.07	  0.07	  28.80	  -99.00	  6.10	  18.00	  1.30	  6.00
06037500	  34.20	  38.90	  7920.00	  0.48	  0.48	  93.80	  -99.00	  9.00	  20.00	  1.40	  2.00
06043500	  16.80	  59.50	  7960.00	  0.03	  0.03	  83.30	  -99.00	  4.90	  37.00	  1.60	  12.00
06061500	  157.00	  20.80	  5660.00	  0.10	  0.10	  83.50	  -99.00	  4.30	  19.00	  1.30	  5.00
06077000	  85.40	  10.90	  6910.00	  0.00	  0.00	  95.50	  -99.00	  4.50	  30.00	  1.90	  8.00
06078500	  48.50	  27.40	  6150.00	  0.05	  0.05	  87.80	  -99.00	  5.60	  42.00	  2.00	  8.00
06090500	  60.20	  35.40	  6190.00	  0.00	  0.00	  88.30	  -99.00	  4.10	  25.00	  2.10	  6.00
06099500	  15.90	  121.00	  4620.00	  1.14	  -99.00	  19.00	  -99.00	  -99.00	  24.00	  1.50	  6.00
06115500	  131.00	  13.20	  6120.00	  0.00	  0.00	  52.40	  -99.00	  3.50	  21.00	  1.70	  9.00
06131000	  19.30	  96.70	  2870.00	  0.10	  0.10	  0.00	  -99.00	  2.50	  11.00	  1.30	  6.00
06169500	  12.30	  43.30	  2870.00	  0.08	  0.08	  0.00	  -99.00	  2.20	  13.00	  1.60	  -5.00
06177500	  11.40	  46.80	  2810.00	  0.08	  0.08	  0.00	  -99.00	  2.10	  13.00	  1.40	  2.00
06186500	  32.40	  68.50	  8680.00	  13.82	  13.82	  70.60	  -99.00	  9.00	  27.00	  1.50	  0.00
06187500	  165.00	  12.90	  8340.00	  0.00	  0.00	  95.70	  -99.00	  9.00	  28.00	  1.40	  0.00
06188000	  17.20	  42.60	  7400.00	  0.04	  0.00	  79.20	  -99.00	  9.00	  34.00	  1.40	  1.00
06191000	  176.00	  14.90	  7940.00	  0.25	  1.25	  79.20	  -99.00	  9.00	  30.00	  1.40	  2.00
06191500	  25.30	  130.50	  8440.00	  5.40	  5.40	  78.20	  -99.00	  7.90	  33.00	  1.40	  4.00
06192500	  23.10	  179.00	  8350.00	  4.00	  -99.00	  72.80	  -99.00	  -99.00	  28.00	  1.50	  6.00
06207500	  76.30	  75.60	  7430.00	  0.54	  0.50	  60.90	  -99.00	  5.50	  17.00	  1.20	  12.00
06209500	  243.00	  20.20	  9540.00	  0.81	  0.81	  40.00	  -99.00	  3.20	  40.00	  2.40	  10.00
06214500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06218500	  73.50	  26.70	  8920.00	  0.50	  0.50	  62.00	  -99.00	  5.50	  20.00	  1.30	  4.00
06221400	  206.00	  18.60	  10500.00	  1.40	  1.40	  30.00	  -99.00	  4.10	  25.00	  2.50	  8.00
06222700	  123.00	  13.00	  9950.00	  0.00	  -99.00	  47.00	  -99.00	  6.00	  18.00	  1.50	  4.00
06224000	  226.00	  25.20	  10300.00	  1.80	  1.80	  26.00	  -99.00	  5.40	  25.00	  2.40	  10.00
06233000	  234.00	  23.40	  8020.00	  1.30	  1.30	  43.00	  -99.00	  4.90	  18.00	  1.90	  6.00
06265800	  94.20	  25.50	  7100.00	  0.00	  0.00	  38.00	  -99.00	  4.60	  16.00	  1.60	  12.00
06270000	  38.10	  49.00	  6050.00	  0.10	  0.10	  1.00	  -99.00	  3.20	  14.00	  1.30	  7.00
06271000	  231.00	  26.70	  8190.00	  0.70	  0.70	  82.00	  -99.00	  5.40	  17.00	  1.70	  0.00
06273000	  316.00	  18.80	  8070.00	  0.60	  0.60	  51.00	  -99.00	  4.90	  17.00	  1.60	  5.00
06278300	  190.00	  8.20	  10030.00	  1.00	  1.00	  45.00	  -99.00	  4.60	  18.00	  2.10	  0.00
06280300	  90.10	  33.60	  9250.00	  0.10	  0.10	  59.00	  -99.00	  4.80	  25.00	  1.90	  -4.00
06288200	  70.20	  22.30	  4210.00	  0.00	  -99.00	  0.00	  -99.00	  2.00	  15.00	  1.80	  12.00
06289000	  196.00	  24.80	  7830.00	  0.00	  0.00	  87.00	  -99.00	  6.70	  20.00	  2.30	  8.00
06297000	  91.00	  18.50	  8920.00	  0.10	  0.10	  76.00	  -99.00	  6.70	  20.00	  2.50	  0.00
06298000	  159.00	  31.20	  8330.00	  0.00	  0.00	  63.00	  -99.00	  6.70	  19.00	  2.40	  4.00
06299500	  350.00	  13.70	  7700.00	  0.00	  0.00	  78.00	  -99.00	  6.70	  20.00	  2.40	  10.00
06311000	  103.00	  10.90	  8990.00	  0.00	  0.00	  69.00	  -99.00	  6.50	  20.00	  2.10	  0.00
06318500	  211.00	  23.30	  8860.00	  0.70	  -99.00	  56.00	  -99.00	  6.00	  17.00	  2.30	  10.00
06331000	  8.30	  72.00	  2110.00	  0.04	  0.04	  0.00	  -99.00	  3.16	  13.60	  1.70	  -2.00
06332515	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -1.00
06334500	  3.78	  215.00	  3700.00	  0.10	  -99.00	  5.60	  -99.00	  1.90	  15.00	  1.80	  6.00
06335500	  3.28	  325.00	  3480.00	  0.04	  0.04	  2.80	  -99.00	  2.20	  13.90	  1.40	  4.00
06337000	  3.21	  551.00	  2800.00	  0.00	  0.00	  1.20	  -99.00	  2.30	  14.00	  1.50	  0.00
06339100	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  1.00
06339500	  3.18	  138.00	  2110.00	  0.06	  0.06	  0.00	  -99.00	  2.99	  15.80	  1.60	  -1.00
06340500	  2.78	  184.00	  2060.00	  0.06	  0.06	  0.00	  -99.00	  2.99	  15.80	  1.60	  -1.00
06344600	  6.80	  30.00	  2650.00	  0.10	  -99.00	  0.00	  -99.00	  2.20	  15.30	  1.50	  2.00
06349500	  4.05	  64.10	  1890.00	  0.03	  0.03	  0.00	  -99.00	  3.70	  16.20	  1.70	  -1.00
06350000	  4.52	  91.30	  2740.00	  0.11	  0.11	  0.00	  -99.00	  2.20	  15.70	  1.50	  3.00
06352000	  4.19	  97.00	  2760.00	  0.09	  0.09	  0.00	  -99.00	  2.20	  15.10	  1.50	  3.00
06353000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  1.00
06354000	  3.65	  288.00	  2410.00	  0.06	  0.06	  0.00	  -99.00	  2.20	  15.60	  1.60	  0.00
06354500	  2.99	  78.00	  1950.00	  0.41	  0.41	  0.00	  -99.00	  3.51	  16.60	  1.70	  -2.00
06356500	  7.90	  72.20	  2800.00	  4.00	  -99.00	  5.00	  -99.00	  2.66	  12.70	  1.90	  5.60
06359500	  4.85	  172.80	  2900.00	  0.50	  -99.00	  0.60	  -99.00	  2.50	  13.20	  1.90	  5.20
06395000	  9.40	  187.00	  4800.00	  1.00	  -99.00	  13.80	  -99.00	  1.76	  14.30	  1.80	  8.20
06409000	  80.59	  11.30	  6600.00	  0.00	  -99.00	  99.00	  -99.00	  5.38	  19.50	  2.00	  6.00
06425500	  25.55	  110.50	  3500.00	  2.80	  -99.00	  13.30	  -99.00	  2.55	  16.90	  2.00	  8.00
06426500	  8.68	  78.00	  4810.00	  0.30	  0.30	  2.00	  -99.00	  3.70	  13.00	  1.70	  5.00
06431500	  89.69	  33.30	  5700.00	  0.00	  -99.00	  99.00	  -99.00	  8.18	  22.00	  1.90	  10.00
06441500	  6.18	  180.80	  2200.00	  0.60	  -99.00	  0.00	  -99.00	  1.76	  16.30	  2.20	  8.00
06446000	  13.48	  126.10	  3500.00	  0.50	  -99.00	  24.00	  -99.00	  2.50	  15.90	  2.00	  10.00
06449500	  8.42	  126.50	  2900.00	  1.60	  -99.00	  4.00	  -99.00	  2.92	  16.20	  2.10	  10.00
06452000	  4.24	  509.50	  2600.00	  0.60	  -99.00	  4.00	  -99.00	  2.09	  17.00	  2.20	  9.40
06454500	  5.90	  193.00	  4780.00	  0.00	  0.00	  1.00	  0.00	  3.20	  16.20	  1.95	  10.00
06464500	  8.90	  93.20	  2400.00	  0.10	  -99.00	  2.00	  -99.00	  4.08	  19.00	  2.30	  9.00
06466500	  13.60	  45.20	  1650.00	  0.00	  0.00	  4.00	  0.00	  4.60	  24.00	  2.60	  9.00
06467600	  6.38	  23.60	  1690.00	  0.04	  0.04	  -99.00	  -99.00	  3.33	  16.60	  1.80	  -5.00
06468170	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06471200	  4.80	  56.10	  1600.00	  3.50	  -99.00	  0.00	  -99.00	  2.99	  18.00	  2.20	  -1.00
06476500	  15.44	  36.00	  1500.00	  3.80	  -99.00	  0.00	  -99.00	  3.33	  18.70	  2.40	  4.00
